zip,latitude,longitude
3268,43.39,-71.74
3269,43.52,-71.59
3270,43.2,-71.55
3272,43.31,-71.66
3273,43.32,-71.93
3274,43.97,-71.84
3275,43.15,-71.44
3276,43.45,-71.58
3278,43.28,-71.83
3279,43.94,-71.89
3280,43.17,-72.1
3281,43.08,-71.72
3282,43.87,-71.92
3284,43.5,-72.01
3287,43.43,-71.9
3289,43.5,-71.52
3290,43.12,-71.11
3291,43.18,-71.14
3293,43.97,-71.84
3298,43.52,-71.45
3299,43.52,-71.45
3301,43.21,-71.54
3302,43.31,-71.66
3303,43.28,-71.64
3304,43.14,-71.54
3305,43.21,-71.52
3307,43.32,-71.45
3342,43.01,-71.88
3386,43.9,-71.31
3431,42.95,-72.29
3435,42.95,-72.24
3438,42.92,-72.01
3440,43.06,-71.95
3441,42.79,-72.44
3442,43.01,-71.92
3443,42.87,-72.47
3444,42.9,-72.06
3445,43.01,-72.19
3446,42.87,-72.3
3447,42.75,-72.15
3448,43.06,-72.26
3449,42.98,-71.99
3450,42.94,-72.06
3451,42.8,-72.5
3452,42.83,-72.03
3455,42.93,-72.16
3456,43.13,-72.21
3457,43.03,-72.14
3458,42.88,-71.95
3461,42.75,-72.01
3462,42.91,-72.42
3464,43.08,-72.1
3465,42.82,-72.18
3466,42.9,-72.52
3467,42.97,-72.43
3468,42.89,-71.93
3469,42.87,-72.32
3470,42.78,-72.34
3477,42.75,-72.15
3552,45.09,-71.35
3561,44.31,-71.8
3570,44.46,-71.19
3572,43.29,-72.15
3574,44.28,-71.69
3575,44.7,-71.39
3576,44.89,-71.45
3578,44.1,-71.85
3579,44.79,-71.15
3580,44.2,-71.7
3581,44.39,-71.16
3582,44.61,-71.48
3583,44.38,-71.46
3584,44.48,-71.55
3585,44.23,-71.87
3587,44.7,-71.39
3588,44.61,-71.24
3589,44.7,-71.39
3590,44.72,-71.59
3592,45.09,-71.31
3595,44.27,-71.52
3597,44.7,-71.39
3598,44.38,-71.62
3601,43.24,-72.3
3602,43.14,-72.33
3603,43.25,-72.39
3604,42.95,-72.24
3605,43.23,-72.18
3607,43.2,-72.27
3608,43.08,-72.42
3609,43.14,-72.45
3638,43.82,-71.09
3648,43.63,-72.14
3678,43.83,-72.14
3688,43.34,-70.96
3733,43.39,-72.24
3740,44.11,-71.95
3741,43.66,-72.01
3743,43.37,-72.34
3745,43.48,-72.33
3746,43.36,-72.19
3747,43.58,-72.1
3748,43.61,-72.12
3749,43.58,-72.09
3750,43.7,-72.2
3751,43.44,-72.07
3752,43.3,-72.14
3753,43.52,-72.13
3754,43.37,-72.13
3755,43.72,-72.25
3756,43.97,-71.84
3757,43.44,-72.09
3765,44.04,-72.06
3766,43.64,-72.24
3768,43.82,-72.13
3769,43.79,-72.12
3770,43.53,-72.28
3771,44.28,-72.03
3773,43.36,-72.18
3774,44.09,-71.99
3777,43.91,-72.08
3779,43.98,-72.04
3780,44.03,-71.99
3781,43.53,-72.3
3782,43.38,-72.09
3784,43.65,-72.31
3785,44.13,-71.96
3801,43.07,-70.78
3802,43.01,-71.01
3803,42.93,-71.44
3804,43.01,-71.01
3805,43.29,-70.93
3809,43.48,-71.22
3810,43.48,-71.29
3811,42.84,-71.16
3812,44.08,-71.3
3813,44.04,-71.06
3814,43.77,-71.13
3815,43.26,-71.1
3816,43.69,-71.28
3817,43.88,-71.22
3818,43.97,-71.16
3819,42.93,-71.12
3820,43.19,-70.89
3821,43.33,-71.03
3822,43.33,-71.03
3824,43.13,-70.96
3825,43.21,-71.04
3826,42.89,-71.12
3827,42.92,-70.98
3830,43.64,-70.99
3832,43.91,-71.05
3833,42.97,-70.98
3835,43.4,-71.06
3836,43.81,-71.08
3837,43.44,-71.33
3838,44.12,-71.2
3839,43.27,-70.99
3840,43.04,-70.85
3841,42.88,-71.18
3842,42.94,-70.83
3843,43.01,-71.01
3844,42.92,-70.89
3845,44.09,-71.14
3846,44.17,-71.18
3847,43.88,-71.26
3848,42.92,-71.06
3849,43.93,-71.14
3850,43.71,-71.3
3851,43.42,-71.01
3852,43.5,-70.97
3853,43.64,-71.29
3854,43.07,-70.72
3855,43.44,-71.15
3856,43.04,-70.95
3857,43.07,-70.94
3858,42.87,-71.05
3859,42.86,-71.04
3860,44.04,-71.13
3862,42.98,-70.83
3864,43.67,-71.1
3865,42.84,-71.09
3866,43.41,-71.03
3867,43.3,-71
3868,43.34,-70.96
3869,43.22,-70.83
3870,43,-70.77
3871,42.98,-70.77
3872,43.56,-71.03
3873,42.93,-71.18
3874,42.88,-70.85
3875,43.87,-71.18
3878,43.25,-70.88
3882,43.72,-71
3883,43.83,-71.32
3884,43.26,-71.18
3885,43.02,-70.9
3886,43.86,-71.26
3887,43.45,-71.03
3890,43.81,-71.19
3891,42.91,-71.14
3894,43.6,-71.2
3896,43.59,-71.22
3897,43.91,-71.35
3901,43.29,-70.85
3902,43.22,-70.63
3903,43.14,-70.79
3904,43.1,-70.74
3905,43.09,-70.7
3906,43.33,-70.76
3907,43.25,-70.6
3908,43.23,-70.78
3909,43.16,-70.65
3910,43.21,-70.73
3911,43.16,-70.64
4001,43.55,-70.93
4002,43.49,-70.69
4003,43.73,-69.99
4004,43.37,-70.6
4005,43.48,-70.46
4006,43.44,-70.36
4007,43.46,-70.51
4008,44.02,-69.88
4009,44.06,-70.73
4010,43.94,-70.9
4011,43.9,-69.96
4013,44.41,-70.47
4014,43.37,-70.6
4015,43.95,-70.51
4016,44.18,-70.89
4017,43.74,-70.12
4019,43.7,-70.09
4020,43.77,-70.81
4021,43.8,-70.27
4022,43.97,-70.79
4024,43.82,-70.68
4027,43.4,-70.92
4028,43.73,-70.85
4029,43.89,-70.68
4030,43.59,-70.68
4031,43.92,-70.44
4032,43.84,-70.1
4033,44.41,-70.47
4034,44.41,-70.47
4037,44.05,-70.96
4038,43.7,-70.46
4039,43.88,-70.35
4040,44.1,-70.65
4041,43.87,-70.83
4042,43.61,-70.63
4043,43.39,-70.55
4046,43.4,-70.48
4047,43.76,-70.9
4048,43.68,-70.77
4049,43.73,-70.7
4050,43.69,-70.15
4051,44.17,-70.87
4053,44.41,-70.47
4054,43.28,-70.6
4055,43.96,-70.6
4056,43.66,-70.87
4057,44.41,-70.47
4061,43.64,-70.73
4062,43.81,-70.42
4063,43.5,-70.39
4064,43.51,-70.39
4065,44.54,-68.42
4066,43.76,-69.97
4068,43.83,-70.93
4069,43.91,-70.18
4070,43.58,-70.27
4071,43.92,-70.47
4072,43.53,-70.45
4073,43.43,-70.75
4074,43.58,-70.35
4075,43.8,-70.55
4076,43.55,-70.85
4077,43.91,-70.52
4078,43.82,-70.12
4079,43.8,-69.95
4081,44.57,-70.66
4082,44.41,-70.47
4083,43.47,-70.8
4084,43.76,-70.56
4085,43.77,-70.64
4086,43.95,-69.96
4087,43.56,-70.75
4088,44.19,-70.71
4090,43.32,-70.61
4091,43.82,-70.75
4092,43.68,-70.36
4093,43.66,-70.57
4094,43.41,-70.57
4095,43.64,-70.91
4096,43.8,-70.18
4097,43.84,-70.23
4098,44.41,-70.47
4101,43.66,-70.26
4102,43.66,-70.29
4103,43.69,-70.29
4104,43.85,-70.46
4105,43.74,-70.26
4106,43.63,-70.27
4107,43.6,-70.23
4108,43.67,-70.19
4109,43.68,-70.2
4110,43.76,-70.2
4112,44.41,-70.47
4116,44.41,-70.47
4122,44.41,-70.47
4123,44.41,-70.47
4124,44.41,-70.47
4210,44.09,-70.24
4211,44.2,-70.24
4212,44.2,-70.24
4216,44.66,-70.8
4217,44.37,-70.82
4219,44.39,-70.63
4220,44.3,-70.37
4221,44.42,-70.31
4222,43.97,-70.12
4223,44.02,-70.29
4224,44.56,-70.41
4225,44.6,-70.23
4226,44.61,-70.7
4227,44.58,-70.33
4228,44.4,-70.13
4230,44.06,-70.33
4231,44.26,-70.87
4234,44.62,-70.18
4236,44.19,-70.14
4237,44.49,-70.74
4238,44.2,-70.37
4239,44.52,-70.22
4240,44.09,-70.19
4241,44.2,-70.24
4243,44.2,-70.24
4250,44.03,-70.11
4252,44.01,-70.06
4253,44.41,-70.22
4254,44.47,-70.17
4255,44.36,-70.67
4256,44.1,-70.39
4257,44.56,-70.53
4258,44.15,-70.33
4259,44.23,-70
4260,43.96,-70.29
4261,44.57,-70.88
4262,45.06,-70.38
4263,44.28,-70.11
4265,44.28,-70.04
4266,44.36,-70.26
4267,44.57,-70.66
4268,44.22,-70.58
4270,44.11,-70.51
4271,44.26,-70.5
4273,44.5,-70.7
4274,44.05,-70.39
4275,44.73,-70.65
4276,44.54,-70.57
4278,44.38,-70.57
4279,44.56,-70.72
4280,44.12,-70.08
4281,44.24,-70.51
4282,44.27,-70.25
4283,44.2,-70.24
4284,44.35,-70.06
4285,44.7,-70.43
4286,44.4,-70.86
4287,44.05,-69.97
4288,44.2,-70.24
4289,44.33,-70.52
4290,44.49,-70.44
4291,44.04,-70.45
4292,44.38,-70.44
4294,44.6,-70.23
4321,44.21,-70.82
4327,44.09,-69.8
4330,44.34,-69.76
4332,44.41,-69.75
4333,44.41,-69.75
4336,44.32,-69.82
4338,44.41,-69.75
4341,44.26,-69.55
4342,44.08,-69.75
4343,44.41,-69.75
4344,44.26,-69.8
4345,44.21,-69.81
4346,44.23,-69.76
4347,44.29,-69.8
4348,44.21,-69.5
4349,44.43,-70.06
4350,44.17,-69.93
4351,44.31,-69.88
4352,44.47,-69.96
4353,44.21,-69.6
4354,44.38,-69.41
4355,44.38,-69.96
4357,44.12,-69.83
4358,44.43,-69.53
4359,44.18,-69.78
4360,44.55,-69.99
4363,44.3,-69.57
4364,44.32,-69.96
4401,44.82,-68.79
4402,45.52,-68.65
4406,45.22,-69.49
4408,44.87,-68.23
4410,45.09,-68.91
4411,44.91,-68.62
4412,44.79,-68.75
4413,45.54,-67.75
4414,45.37,-69.03
4415,45.35,-69.06
4416,44.61,-68.78
4417,45.26,-68.42
4418,45.11,-68.62
4419,44.79,-69.01
4420,44.41,-68.8
4421,44.41,-68.79
4422,45.06,-69.04
4423,45.02,-68.49
4424,45.68,-67.86
4426,45.2,-69.19
4427,44.98,-69.01
4428,44.8,-68.57
4429,44.7,-68.6
4430,45.63,-68.58
4431,44.57,-68.68
4434,44.8,-69.14
4435,44.96,-69.12
4438,44.61,-68.92
4441,45.52,-69.52
4442,45.48,-69.63
4443,45.25,-69.37
4444,44.74,-68.93
4448,45.24,-68.67
4449,45,-68.88
4450,44.92,-68.93
4451,45.55,-68.21
4453,45.18,-68.79
4454,45,-67.5
4455,45.33,-68.29
4456,44.88,-68.99
4457,45.37,-68.48
4459,45.52,-68.34
4460,45.64,-68.52
4461,44.96,-68.62
4462,45.65,-68.75
4463,45.24,-68.95
4464,45.3,-69.51
4465,45.96,-67.82
4467,45.52,-68.65
4468,44.95,-68.68
4469,45,-68.63
4471,45.91,-67.86
4472,44.56,-68.69
4473,44.89,-68.68
4474,44.72,-68.79
4475,45.19,-68.59
4476,44.44,-68.74
4478,45.7,-69.81
4479,45.13,-69.33
4481,45.79,-69.3
4485,45.79,-69.3
4487,45.39,-68.08
4488,44.89,-69.11
4489,44.92,-68.69
4490,45.43,-67.76
4491,45,-67.5
4492,45,-67.5
4493,45.25,-68.52
4495,45.48,-68.38
4496,44.66,-68.9
4497,45.73,-68.06
4530,43.9,-69.83
4535,44.08,-69.63
4536,44.02,-69.52
4537,43.91,-69.65
4538,43.85,-69.63
4539,43.97,-69.51
4541,43.89,-69.48
4543,44.04,-69.49
4544,43.83,-69.59
4546,43.77,-69.75
4547,43.98,-69.34
4548,43.81,-69.74
4549,44.02,-69.52
4551,44,-69.44
4552,44.02,-69.52
4553,44.05,-69.54
4554,43.86,-69.51
4555,44.1,-69.48
4556,43.97,-69.64
4557,44.09,-69.8
4558,43.89,-69.52
4562,43.79,-69.82
4563,43.99,-69.27
4564,43.94,-69.46
4565,43.77,-69.86
4567,43.9,-69.86
4568,43.86,-69.56
4570,44.02,-69.52
4571,43.88,-69.68
4572,44.11,-69.37
4573,43.95,-69.55
4574,44.27,-69.39
4575,43.85,-69.66
4576,43.82,-69.67
4578,43.97,-69.68
4579,43.95,-69.78
4600,44.4,-68.08
4605,44.61,-68.44
4606,44.56,-67.7
4607,44.5,-68.09
4609,44.4,-68.26
4611,44.51,-67.6
4612,44.25,-68.37
4613,44.38,-68.03
4614,44.41,-68.58
4615,44.35,-68.55
4616,44.28,-68.56
4617,44.36,-68.74
4619,45.17,-67.24
4621,44.9,-66.99
4622,44.69,-67.99
4623,44.7,-67.74
4624,44.43,-67.99
4625,44.25,-68.26
4626,44.67,-67.24
4627,44.22,-68.67
4628,44.89,-67.23
4629,44.41,-68.51
4630,44.75,-67.38
4631,44.91,-67
4634,44.62,-68.24
4635,44.12,-68.35
4637,45.19,-67.6
4640,44.52,-68.28
4642,44.32,-68.81
4643,44.6,-67.83
4644,44.64,-68.39
4645,44.06,-68.62
4646,44.26,-68.23
4648,44.66,-67.6
4649,44.55,-67.58
4650,44.29,-68.71
4652,44.82,-67.05
4653,44.25,-68.35
4654,44.8,-67.55
4655,44.63,-67.39
4656,44.64,-68.39
4657,44.97,-67.39
4658,44.51,-67.88
4660,44.35,-68.34
4662,44.29,-68.28
4664,44.53,-68.22
4665,44.64,-68.39
4666,44.98,-67.19
4667,44.97,-67.09
4668,45.19,-67.59
4669,44.41,-68.01
4671,45.08,-67.14
4672,44.43,-68.28
4673,44.31,-68.68
4674,44.3,-68.4
4675,44.3,-68.24
4676,44.33,-68.66
4677,44.48,-68.18
4679,44.28,-68.32
4680,44.51,-67.95
4681,44.17,-68.66
4683,44.21,-68.78
4684,44.49,-68.5
4685,44.16,-68.45
4686,45,-67.5
4690,44.64,-68.39
4691,44.79,-67.25
4693,44.38,-68.09
4694,45.12,-67.42
4724,44,-70.41
4730,46.13,-67.88
4732,46.64,-68.43
4733,45.81,-68.4
4734,46.52,-68.89
4735,46.42,-67.89
4736,46.88,-68.01
4737,46.52,-68.89
4738,46.52,-68.89
4739,47.04,-68.62
4740,46.66,-67.86
4741,46.52,-68.89
4742,46.77,-67.85
4743,47.21,-68.57
4744,46.52,-68.89
4745,47.29,-68.39
4746,47.28,-68.14
4747,46,-68.27
4750,46.94,-67.86
4751,46.89,-67.96
4752,46.6,-68.41
4756,47.35,-68.32
4757,46.69,-68.15
4758,46.51,-67.87
4759,46.5,-68.37
4760,46.31,-67.86
4761,46.1,-68
4762,46.95,-68.12
4763,46.1,-68.11
4764,46.42,-68.48
4765,46.02,-68.49
4766,46.87,-68.29
4768,46.78,-68.5
4769,46.68,-68
4770,46.52,-68.89
4772,47.24,-68.34
4773,47.28,-68.24
4774,47.12,-69
4775,46.52,-68.89
4776,45.86,-68.34
4777,45.88,-68.45
4779,47.17,-68.27
4780,46.16,-68.23
4781,47.16,-68.59
4782,45.52,-68.65
4783,47.05,-68.21
4785,47.15,-67.95
4786,46.79,-68.17
4787,46.57,-67.97
4788,46.52,-68.89
4840,44.21,-69.11
4841,44.11,-69.11
4842,44.09,-69.1
4843,44.22,-69.08
4846,44.13,-69.09
4847,44.23,-69.19
4848,44.31,-68.91
4849,44.33,-69.03
4850,44.48,-69.15
4851,43.86,-68.89
4852,43.76,-69.32
4853,44.15,-68.88
4854,44.07,-69.08
4855,44.03,-69.15
4856,44.18,-69.1
4857,44.01,-69.21
4858,44.02,-69.13
4859,44,-69.16
4860,43.95,-69.24
4861,44.08,-69.18
4862,44.24,-69.27
4863,44.06,-68.84
4864,44.14,-69.25
4865,44.19,-69.12
4901,44.55,-69.61
4903,44.55,-69.71
4910,44.51,-69.43
4911,44.78,-69.93
4912,44.95,-69.65
4915,44.45,-69.02
4917,44.49,-69.83
4918,44.41,-69.75
4920,45.08,-69.85
4921,44.55,-69.13
4922,44.67,-69.37
4923,45.03,-69.45
4924,44.77,-69.56
4925,45.25,-69.94
4926,44.39,-69.54
4927,44.66,-69.53
4928,44.95,-69.27
4929,44.79,-69.3
4930,45.02,-69.3
4932,44.69,-69.12
4933,45.52,-68.65
4935,44.41,-69.75
4936,45.33,-70.54
4937,44.6,-69.64
4938,44.67,-70.12
4939,45.05,-69.15
4940,44.62,-70.08
4941,44.47,-69.31
4942,44.99,-69.57
4943,44.86,-69.5
4944,44.68,-69.64
4945,45.59,-70.27
4947,45.02,-70.27
4949,44.37,-69.33
4950,44.82,-69.83
4951,44.6,-69.05
4952,44.42,-69.15
4953,44.86,-69.26
4954,44.9,-70.1
4955,44.64,-70.02
4956,44.8,-70.12
4957,44.7,-69.83
4958,44.93,-69.94
4961,45.06,-70.09
4962,44.46,-69.62
4963,44.56,-69.77
4964,44.92,-70.77
4965,44.85,-69.37
4966,44.84,-70.37
4967,44.77,-69.41
4969,44.77,-69.21
4970,44.97,-70.66
4971,44.93,-69.39
4972,44.48,-69.15
4973,44.37,-69.19
4974,44.5,-68.93
4975,44.62,-69.59
4976,44.78,-69.69
4978,44.62,-69.81
4979,44.94,-69.81
4981,44.5,-68.86
4982,45.14,-70.45
4983,44.82,-70.22
4984,44.69,-70.24
4985,45.38,-69.91
4986,44.56,-69.23
4987,44.68,-69.27
4988,44.61,-69.33
4989,44.4,-69.65
4992,44.66,-70.15
5001,43.66,-72.37
5009,43.59,-72.59
5030,43.41,-72.43
5031,43.74,-72.6
5032,43.81,-72.64
5033,43.99,-72.16
5034,43.58,-72.62
5035,43.61,-72.68
5036,44.03,-72.59
5037,43.46,-72.49
5038,43.99,-72.46
5039,44.03,-72.29
5040,44.07,-72.21
5041,43.97,-72.55
5042,44.21,-72.08
5043,43.8,-72.21
5045,43.92,-72.21
5046,44.25,-72.23
5047,43.67,-72.36
5048,43.57,-72.4
5049,43.59,-72.59
5050,44.46,-72.14
5051,44.08,-72.07
5052,43.6,-72.35
5053,43.71,-72.5
5054,43.85,-72.19
5055,43.74,-72.29
5056,43.53,-72.72
5058,43.88,-72.26
5059,43.65,-72.43
5060,43.95,-72.67
5061,43.93,-72.57
5062,43.49,-72.55
5065,43.78,-72.42
5067,43.69,-72.54
5068,43.81,-72.53
5069,44.17,-72.14
5070,43.83,-72.36
5071,43.57,-72.55
5072,43.89,-72.39
5073,43.63,-72.48
5074,43.82,-72.22
5075,43.83,-72.27
5076,44.13,-72.23
5077,43.9,-72.48
5079,43.95,-72.32
5080,43.72,-72.4
5081,44.14,-72.09
5083,43.91,-72.27
5084,43.72,-72.43
5085,44.06,-72.14
5086,44.12,-72.32
5088,43.68,-72.31
5089,43.49,-72.43
5091,43.63,-72.54
5101,43.16,-72.47
5124,43.44,-72.53
5141,42.99,-72.72
5142,43.4,-72.59
5143,43.26,-72.62
5144,43.59,-72.59
5146,43.19,-72.62
5148,43.24,-72.8
5149,43.42,-72.7
5150,43.33,-72.53
5151,43.38,-72.49
5152,43.24,-72.88
5153,43.44,-72.64
5154,43.14,-72.51
5155,43.16,-72.84
5156,43.3,-72.48
5158,43.09,-72.45
5159,43.09,-72.46
5161,43.3,-72.79
5201,42.88,-73.18
5210,42.89,-73.01
5219,44.35,-72.03
5233,43.76,-73.19
5250,43.11,-73.17
5251,43.27,-73.11
5252,43.07,-73.08
5253,43.24,-73.01
5254,43.16,-73.07
5255,43.17,-73.05
5257,42.94,-73.25
5260,42.8,-73.26
5261,42.78,-73.21
5262,42.98,-73.17
5267,44.69,-72.01
5286,44.63,-72.43
5301,42.85,-72.62
5302,42.99,-72.72
5303,42.99,-72.72
5304,42.99,-72.72
5340,43.16,-72.91
5341,42.95,-72.8
5342,42.78,-72.81
5343,43.1,-72.79
5344,42.85,-72.74
5345,43,-72.66
5346,43.02,-72.52
5350,42.78,-72.96
5351,42.93,-72.75
5352,42.77,-73.06
5353,43.05,-72.67
5354,42.77,-72.52
5355,43.03,-72.81
5356,42.95,-72.87
5357,42.96,-72.62
5358,42.77,-72.72
5359,43.15,-72.72
5360,43.03,-72.88
5361,42.78,-72.87
5362,42.94,-72.69
5363,42.89,-72.86
5364,43.06,-72.52
5401,44.48,-73.22
5402,44.44,-73.08
5403,44.45,-73.18
5404,44.49,-73.18
5405,44.44,-73.08
5406,44.44,-73.08
5407,44.44,-73.08
5418,44.74,-72.88
5433,44.04,-73.02
5439,44.5,-73.17
5440,44.97,-73.27
5441,44.77,-72.79
5442,44.76,-72.68
5443,44.13,-73.05
5444,44.65,-72.9
5445,44.31,-73.24
5446,44.54,-73.2
5447,44.82,-72.9
5448,44.75,-72.88
5449,44.44,-73.08
5450,44.89,-72.79
5451,44.51,-73.05
5452,44.5,-73.09
5453,44.44,-73.08
5454,44.69,-73.04
5455,44.8,-72.96
5456,44.2,-73.25
5457,44.96,-72.89
5458,44.71,-73.31
5459,44.94,-73.03
5460,44.97,-73.11
5461,44.33,-73.09
5462,44.3,-72.98
5463,44.87,-73.33
5464,44.64,-72.82
5465,44.49,-72.96
5466,44.36,-73.02
5468,44.64,-73.13
5469,44.24,-73.13
5470,44.82,-72.9
5471,44.87,-72.59
5472,44.12,-73.17
5473,44.26,-73.22
5474,44.83,-73.27
5476,44.97,-72.66
5477,44.39,-72.96
5478,44.81,-73.09
5479,44.82,-72.9
5481,44.82,-72.9
5482,44.39,-73.22
5483,44.88,-72.98
5485,44.91,-72.96
5486,44.65,-73.31
5487,44.22,-73.03
5488,44.93,-73.12
5489,44.55,-72.93
5490,44.5,-72.89
5491,44.13,-73.28
5492,44.71,-72.76
5494,44.61,-73.01
5495,44.45,-73.1
5501,42.65,-71.18
5544,42.65,-71.18
5601,44.2,-72.56
5602,44.27,-72.6
5603,44.16,-72.66
5604,44.26,-72.59
5609,44.26,-72.59
5620,44.26,-72.59
5626,44.35,-72.78
5633,44.26,-72.59
5640,44.35,-72.49
5641,44.19,-72.49
5647,44.41,-72.29
5648,44.38,-72.5
5649,44.15,-72.43
5650,44.4,-72.44
5651,44.28,-72.49
5652,44.72,-72.57
5653,44.71,-72.51
5654,44.14,-72.48
5655,44.61,-72.6
5656,44.65,-72.68
5657,44.54,-72.53
5658,44.35,-72.35
5660,44.25,-72.79
5661,44.55,-72.6
5662,44.44,-72.72
5663,44.14,-72.66
5664,44.17,-72.65
5665,44.67,-72.6
5666,44.34,-72.44
5667,44.3,-72.42
5669,44.06,-72.74
5670,44.18,-72.5
5671,44.26,-72.59
5672,44.48,-72.7
5673,44.18,-72.84
5674,44.11,-72.86
5675,44.08,-72.42
5676,44.35,-72.77
5677,44.38,-72.71
5678,44.16,-72.47
5679,44.11,-72.54
5680,44.55,-72.47
5681,44.46,-72.41
5682,44.38,-72.55
5701,43.62,-72.96
5702,43.41,-72.99
5730,43.42,-72.83
5731,43.69,-73.29
5732,43.64,-73.2
5733,43.81,-73.1
5734,43.99,-73.35
5735,43.64,-73.16
5736,43.6,-73.01
5737,43.74,-72.93
5738,43.51,-72.86
5739,43.34,-73.02
5740,43.97,-73.09
5741,43.59,-72.82
5742,43.44,-72.89
5743,43.67,-73.29
5744,43.69,-73.07
5745,43.59,-72.82
5746,43.79,-72.71
5747,44,-72.84
5748,43.93,-72.87
5750,43.62,-73.23
5751,43.66,-72.79
5752,43.23,-73.14
5753,44.01,-73.17
5757,43.48,-73.12
5758,43.45,-72.8
5759,43.55,-72.96
5760,43.8,-73.29
5761,43.36,-73.13
5762,43.77,-72.83
5763,43.72,-73
5764,43.52,-73.22
5765,43.66,-73.03
5766,43.98,-73.02
5767,43.88,-72.81
5768,43.03,-73.06
5769,43.91,-73.11
5770,43.89,-73.32
5772,43.76,-72.74
5773,43.44,-72.99
5774,43.43,-73.2
5775,43.37,-73.24
5776,43.24,-73.25
5777,43.57,-73.04
5778,43.86,-73.21
5801,43.9,-72.18
5819,44.41,-72.01
5820,44.73,-72.38
5821,44.31,-72.1
5822,44.75,-72.16
5823,45.01,-72.14
5824,44.43,-71.87
5825,44.86,-72.27
5826,44.65,-72.39
5827,44.68,-72.36
5828,44.42,-72.13
5829,44.95,-72.1
5830,44.99,-72.06
5832,44.59,-71.93
5833,44.82,-71.97
5836,44.53,-72.27
5837,44.64,-71.86
5838,44.47,-71.93
5839,44.68,-72.21
5840,44.61,-71.72
5841,44.6,-72.31
5842,44.57,-72.24
5843,44.5,-72.36
5845,44.8,-72.29
5846,44.8,-71.85
5847,44.8,-72.45
5848,44.38,-71.92
5849,44.5,-71.95
5850,44.48,-71.99
5851,44.54,-72.03
5852,44.95,-72.3
5853,44.88,-71.97
5855,44.94,-72.2
5857,44.94,-72.3
5858,44.5,-71.84
5859,44.96,-72.42
5860,44.82,-72.15
5861,44.46,-72.14
5862,44.46,-72.14
5863,44.5,-71.97
5864,44.56,-72.24
5866,44.63,-72.13
5867,44.65,-72.04
5868,44.9,-72.41
5871,44.67,-71.95
5872,44.87,-72.05
5873,44.41,-72.21
5874,44.88,-72.43
5875,44.72,-72.26
5892,44.91,-72.11
5901,44.68,-71.72
5902,45.01,-71.51
5903,44.97,-71.59
5904,44.41,-71.71
5905,44.68,-71.66
5906,44.46,-71.72
5907,44.96,-71.81
5928,44.95,-72.14
5958,43.48,-72.82
6001,41.79,-72.86
6002,41.83,-72.73
6006,41.88,-72.73
6010,41.68,-72.93
6011,41.79,-72.72
6013,41.76,-72.95
6016,41.91,-72.54
6018,42.02,-73.31
6019,41.83,-72.89
6020,41.86,-72.91
6021,42.03,-73.12
6022,41.83,-72.93
6023,41.61,-72.72
6024,42.01,-73.27
6025,41.69,-72.53
6026,41.94,-72.73
6027,42,-72.91
6028,41.86,-72.6
6029,41.91,-72.45
6030,41.79,-72.72
6031,41.95,-73.33
6032,41.73,-72.83
6033,41.71,-72.57
6034,41.79,-72.72
6035,41.96,-72.8
6037,41.62,-72.77
6039,41.95,-73.44
6040,41.78,-72.52
6041,41.79,-72.56
6043,41.77,-72.44
6045,41.79,-72.72
6049,41.79,-72.72
6050,41.67,-72.78
6051,41.67,-72.77
6052,41.66,-72.8
6053,41.69,-72.79
6057,41.85,-73
6058,41.99,-73.19
6059,41.94,-72.92
6060,42.01,-72.84
6061,41.87,-72.97
6062,41.67,-72.86
6063,41.93,-72.97
6064,41.79,-72.72
6065,41.96,-73.02
6066,41.84,-72.47
6067,41.66,-72.66
6068,42.01,-73.42
6069,41.87,-73.46
6070,41.87,-72.82
6071,42,-72.45
6072,41.98,-72.49
6073,41.66,-72.57
6074,41.84,-72.56
6075,41.81,-72.31
6076,41.98,-72.28
6077,41.99,-72.26
6078,41.99,-72.64
6079,42.03,-73.4
6080,41.95,-72.63
6081,41.91,-72.77
6082,41.99,-72.56
6083,41.79,-72.72
6084,41.88,-72.37
6085,41.75,-72.89
6087,41.76,-72.88
6088,41.91,-72.61
6089,41.84,-72.82
6090,41.95,-72.85
6091,42,-72.99
6092,41.86,-72.86
6093,42.02,-72.73
6094,41.9,-73.15
6095,41.86,-72.67
6096,41.93,-72.65
6098,41.93,-73.07
6101,41.78,-72.68
6102,41.79,-72.72
6103,41.77,-72.67
6104,41.79,-72.72
6105,41.77,-72.7
6106,41.75,-72.7
6107,41.75,-72.75
6108,41.78,-72.62
6109,41.7,-72.67
6110,41.73,-72.73
6111,41.69,-72.73
6112,41.79,-72.7
6114,41.74,-72.68
6115,41.76,-72.68
6117,41.79,-72.75
6118,41.75,-72.61
6119,41.76,-72.73
6120,41.78,-72.67
6123,41.79,-72.72
6126,41.79,-72.72
6127,41.79,-72.72
6128,41.79,-72.72
6129,41.79,-72.72
6131,41.79,-72.72
6132,41.79,-72.72
6133,41.79,-72.72
6134,41.79,-72.72
6137,41.79,-72.72
6138,41.79,-72.72
6140,41.79,-72.72
6141,41.79,-72.72
6142,41.79,-72.72
6143,41.79,-72.72
6144,41.79,-72.72
6145,41.79,-72.72
6146,41.79,-72.72
6147,41.79,-72.72
6150,41.79,-72.72
6151,41.79,-72.72
6152,41.79,-72.72
6153,41.79,-72.72
6154,41.77,-72.69
