pmid,authors
15519697,"Dillon, Niall"
659408,"Harris, B|Roeder, R G"
11587535,"Svoboda, P|Stein, P|Schultz, R M"
16322507,"Clark, Denise V|Ji, Yingbiao"
16207815,"Lall, Sabbi|Piano, Fabio|Davis, Richard E"
17715143,"Liu, Ying Poi|Haasnoot, Joost|Berkhout, Ben"
18599879,"Erfle, Holger|Neumann, Beate|Rogers, Phill|Bulkescher, Jutta|Ellenberg, Jan|Pepperkok, Rainer"
17854406,"Allen, Robert S|Miller, James A C|Chitty, Julie A|Fist, Anthony J|Gerlach, Wayne L|Larkin, Philip J"
15937477,"Liu, Jidong|Valencia-Sanchez, Marco Antonio|Hannon, Gregory J|Parker, Roy"
17895365,"Williams, Byron|Leung, Garmay|Maiato, Helder|Wong, Alex|Li, Zexiao|Williams, Erika V|Kirkpatrick, Catherine|Aquadro, Charles F|Rieder, Conly L|Goldberg, Michael L"
10932163,"Kennerdell, J R|Carthew, R W"
18436035,"Fahid, Farshid S|Jiang, Jin|Zhu, Qiang|Zhang, Cuiping|Filbert, Elizabeth|Safavi, Kamran E|Sp&aring;ngberg, Larz S W"
15650754,"Andersen, J L|Zimmerman, E S|DeHart, J L|Murala, S|Ardon, O|Blackett, J|Chen, J|Planelles, V"
16764866,"Martin, Scott E|Caplen, Natasha J"
17567681,"Korolev, Andrey V|Buschmann, Henrik|Doonan, John H|Lloyd, Clive W"
18550721,"Worrell, Jason W|Levine, Richard B"
16756672,"Villalobos, Alan|Ness, Jon E|Gustafsson, Claes|Minshull, Jeremy|Govindarajan, Sridhar"
7688127,"Xu, F|Lin-Chao, S|Cohen, S N"
17199038,"Fujita, Yohta|Hayashi, Takeshi|Kiyomitsu, Tomomi|Toyoda, Yusuke|Kokubu, Aya|Obuse, Chikashi|Yanagida, Mitsuhiro"
12742588,"Robinson, Kelly A|Beverley, Stephen M"
12742587,"Boyle, Jon P|Wu, Xiao-Jun|Shoemaker, Chuck B|Yoshino, Timothy P"
17502138,"Matsui, Kazuki|Sasaki, Yoshihiro|Komatsu, Takayoshi|Mukai, Masaru|Kikuchi, Jun-ichi|Aoyama, Yasuhiro"
17239993,"Tsuruta, Tadamiki|Oh-Hashi, Kentaro|Ueno, Yoshihito|Kitade, Yukio|Kiuchi, Kazutoshi|Hirata, Yoko"
15044535,"Aleyasin, Hossein|Cregan, Sean P|Iyirhiaro, Grace|O'Hare, Michael J|Callaghan, Steve M|Slack, Ruth S|Park, David S"
15372214,"Jana, S|Chakraborty, C|Nandi, S|Deb, J K"
17452978,"Zhu, M-J|Ou, W-B|Fletcher, C D M|Cohen, P S|Demetri, G D|Fletcher, J A"
18042802,"Wofford, Jessica A|Wieman, Heather L|Jacobs, Sarah R|Zhao, Yuxing|Rathmell, Jeffrey C"
18403249,"Lee, Hojin|Gaughan, John P|Tsygankov, Alexander Y"
18591665,"Diederichs, Sven|Jung, Stephanie|Rothenberg, S Michael|Smolen, Gromoslaw A|Mlody, Barbara G|Haber, Daniel A"
17625007,"Sim, Cheolho|Hong, Young S|Tsetsarkin, Konstantin A|Vanlandingham, Dana L|Higgs, Stephen|Collins, Frank H"
16404395,"Cristofaro, Patricia|Ramratnam, Bharat"
18673577,"de la Fuente, Jos&eacute;|Maritz-Olivier, Christine|Naranjo, Victoria|Ayoubi, Patricia|Nijhof, Ard M|Almaz&aacute;n, Consuelo|Canales, Mario|P&eacute;rez de la Lastra, Jos&eacute; M|Galindo, Ruth C|Blouin, Edmour F|Gortazar, Christian|Jongejan, Frans|Kocan, Katherine M"
16527272,"van Rossum, Agnes G S H|Moolenaar, Wouter H|Schuuring, Ed"
17674152,"Holmes, Rebecca J|Cohen, Paula E"
17584038,"Asif-Ullah, M|L&eacute;vesque, Michel|Robichaud, Gilles|Perreault, Jean-Pierre"
18059172,"Yang, Nan|Zhu, Xiangying|Chen, Lishan|Li, Shenghua|Ren, Daming"
16600994,"Kraemer, Brian C|Burgess, Jack K|Chen, Jin H|Thomas, James H|Schellenberg, Gerard D"
18673568,"LaPan, Peter|Zhang, Jing|Pan, Jing|Hill, Andrew|Haney, Steven A"
12930974,"Xia, Xu Gang|Zhou, Hongxia|Ding, Hongliu|Affar, El Bashir|Shi, Yang|Xu, Zuoshang"
15478686,"Campi&oacute;n, Javier|Milagro, Ferm&iacute;n I|Mart&iacute;nez, J Alfredo"
3125149,"Gaur, N K|Cabane, K|Smith, I"
14741404,"Tr&uuml;lzsch, Barbara|Davies, Kay|Wood, Matthew"
15331227,"Tang, Guiliang|Galili, Gad"
15265690,"Kinnaird, Jane H|Maitland, Kirsty|Walker, Glenda A|Wheatley, Isla|Thompson, Fiona J|Devaney, Eileen"
16314266,"Conklin, Jamie F|Goldman, Aaron|Lopez, A Javier"
17166232,"Eleftherianos, Ioannis|G&ouml;k&ccedil;en, Firat|Felf&ouml;ldi, Gabriella|Millichap, Peter J|Trenczek, Tina E|ffrench-Constant, Richard H|Reynolds, Stuart E"
11882391,"Cornwell, William D|Kaminski, Paula J|Jackson, Jeffrey R"
16314263,"Park, Jung W|Graveley, Brenton R"
16420758,"Ying, Ruo-su|Fan, Xue-gong|Zhu, Cai|Li, Ning|Zhang, Bao-xin"
12808085,"Vojtek, Anne B|Taylor, Jennifer|DeRuiter, Stacy L|Yu, Jenn-Yah|Figueroa, Claudia|Kwok, Roland P S|Turner, David L"
16510869,"Shen, Huangxuan|McElhinny, Abigail S|Cao, Yang|Gao, Ping|Liu, Jingxuan|Bronson, Roderick|Griffin, James D|Wu, Lizi"
16510868,"Chen, Hong B|Shen, Jiali|Ip, Y Tony|Xu, Lan"
17608596,"Chamberlain, Allison|Gronvall, Gigi Kwik"
16904081,"Weston, Michael D|Pierce, Marsha L|Rocha-Sanchez, Sonia|Beisel, Kirk W|Soukup, Garrett A"
18657169,"Soares, Miguel L|Torres-Padilla, Maria-Elena|Zernicka-Goetz, Magdalena"
18083727,"Mery, Annabelle|Taghli-Lamallem, Ouarda|Clark, Kathleen A|Beckerle, Mary C|Wu, Xiushan|Ocorr, Karen|Bodmer, Rolf"
16273293,"Katoh, Masaru"
16936845,"Drouin, Guy"
17657740,"Kunigal, Sateesh|Lakka, Sajani S|Gondi, Christopher S|Estes, Norman|Rao, Jasti S"
16142218,"Haase, Astrid D|Jaskiewicz, Lukasz|Zhang, Haidi|Lain&eacute;, S&eacute;bastien|Sack, Ragna|Gatignol, Anne|Filipowicz, Witold"
12930953,"Boden, Daniel|Pusch, Oliver|Lee, Fredrick|Tucker, Lynne|Shank, Peter R|Ramratnam, Bharat"
17305481,"Deng, Jinxia|Grande, Fedora|Neamati, Nouri"
18182025,"Lee, Shinyoung|Choi, Sang Chul|An, Gynheung"
17436547,"Hoyer, Daniel"
15454082,"Fujita, Naoyuki|Jaye, David L|Geigerman, Cissy|Akyildiz, Adil|Mooney, Myesha R|Boss, Jeremy M|Wade, Paul A"
16297858,"Yu, Yan|Sun, Ping|Sun, Li-chun|Liu, Guo-yi|Chen, Guo-hua|Shang, Li-hua|Wu, Hong-bo|Hu, Jing|Li, Yue|Mao, Yin-ling|Sui, Guang-jie|Sun, Xi-wen"
18493311,"Ohnishi, Yusuke|Tamura, Yoshiko|Yoshida, Mariko|Tokunaga, Katsushi|Hohjoh, Hirohiko"
16707454,"Chaj&egrave;s, V&eacute;ronique|Cambot, Marie|Moreau, Karen|Lenoir, Gilbert M|Joulin, Virginie"
12496763,"Pekarik, Vladimir|Bourikas, Dimitris|Miglino, Nicola|Joset, Pascal|Preiswerk, Stephan|Stoeckli, Esther T"
17928059,"Yang, Ming|Mattes, Joerg"
17198970,"Perrimon, Norbert|Friedman, Adam|Mathey-Prevot, Bernard|Eggert, Ulrike S"
14741366,"Hohjoh, Hirohiko"
17878902,"Stein, Ulrike|Walther, Wolfgang|Stege, Alexandra|Kaszubiak, Alexander|Fichtner, Iduna|Lage, Hermann"
17878900,"Lee, Chen-Chen|Huang, Hsin-Ying|Chiang, Bor-Luen"
16469875,"Honorat, Jean-Fran&ccedil;ois|Ragab, Ashraf|Lamant, Laurence|Delsol, Georges|Ragab-Thomas, Jeannie"
17526643,"Shi, Huafang|Tschudi, Christian|Ullu, Elisabetta"
17141617,"Yoshimura, Atsushi|Fujii, Ritsuko|Watanabe, Yasuhito|Okabe, Shigeo|Fukui, Kenji|Takumi, Toru"
15576944,"van Vugt, Marcel A T M|Medema, Ren&eacute; H"
17715055,"Rohde, Christopher B|Zeng, Fei|Gonzalez-Rubio, Ricardo|Angel, Matthew|Yanik, Mehmet Fatih"
17952622,"Fu, Daolin|Uauy, Cristobal|Blechl, Ann|Dubcovsky, Jorge"
16273260,"Katoh, Masaru"
18632556,"White, Melanie D|Farmer, Michael|Mirabile, Ilaria|Brandner, Sebastian|Collinge, John|Mallucci, Giovanna R"
12193643,"Allshire, Robin"
16461675,"de Jong, Jan F|Deelstra, Heine J|W&ouml;sten, Han A B|Lugones, Luis G"
12193640,"Volpe, Thomas A|Kidner, Catherine|Hall, Ira M|Teng, Grace|Grewal, Shiv I S|Martienssen, Robert A"
16183135,"Thakker, Deepak R|Hoyer, Daniel|Cryan, John F"
11784027,"Maine, E M"
17395546,"Carmell, Michelle A|Girard, Ang&eacute;lique|van de Kant, Henk J G|Bourc'his, Deborah|Bestor, Timothy H|de Rooij, Dirk G|Hannon, Gregory J"
17428313,"Mao, Chih-Ping|Lin, Yen-Yu|Hung, Chien-Fu|Wu, T-C"
12808023,"Christensen, Tim W|Tye, Bik K"
16764759,"Guo, Hui|Liu, Qi|Sun, Hang|Tang, Lin|Zhang, Lin|Zhang, Ling"
12480342,"Voorhoeve, P Mathijs|Agami, Reuven"
11030355,"Zhou, P|Bogacki, R|McReynolds, L|Howley, P M"
17870671,"Bhanji, Rahima A|Eystathioy, Theophany|Chan, Edward K L|Bloch, Donald B|Fritzler, Marvin J"
15707982,"Mise-Omata, Setsuko|Obata, Yuichi|Iwase, Shigeru|Mise, Nathan|Doi, Takahiro S"
16756557,"Turner, C T|Davy, M W|MacDiarmid, R M|Plummer, K M|Birch, N P|Newcomb, R D"
17215309,"Zhou, Xuguo|Tarver, Matthew R|Scharf, Michael E"
17567565,"Scheele, Camilla|Nielsen, Anders Rinnov|Walden, Tomas B|Sewell, Dean A|Fischer, Christian P|Brogan, Robert J|Petrovic, Natasa|Larsson, Ola|Tesch, Per A|Wennmalm, Kristian|Hutchinson, Dana S|Cannon, Barbara|Wahlestedt, Claes|Pedersen, Bente K|Timmons, James A"
17592138,"Oberst, Andrew|Malatesta, Martina|Aqeilan, Rami I|Rossi, Mario|Salomoni, Paolo|Murillas, Rodolfo|Sharma, Prashant|Kuehn, Michael R|Oren, Moshe|Croce, Carlo M|Bernassola, Francesca|Melino, Gerry"
16273224,"Katoh, Masaru"
16756551,"Lycett, G J|McLaughlin, L A|Ranson, H|Hemingway, J|Kafatos, F C|Loukeris, T G|Paine, M J I"
18583367,"Anesti, Anna-Maria|Peeters, Pieter J|Royaux, Ines|Coffin, Robert S"
14585670,"Hilleman, Maurice R"
18198341,"Olson, Brian L|Hock, M Benjamin|Ekholm-Reed, Susanna|Wohlschlegel, James A|Dev, Kumlesh K|Kralli, Anastasia|Reed, Steven I"
15601474,"Omoto, Shinya|Ito, Masafumi|Tsutsumi, Yutaka|Ichikawa, Yuko|Okuyama, Harumi|Brisibe, Ebiamadon Andi|Saksena, Nitin K|Fujii, Yoichi R"
10817342,"Strauch, E|Voigt, I|Broll, H|Appel, B"
16691002,"Hamdorf, Matthias|Muckenfuss, Heide|Tschulena, Ulrich|Pleschka, Stephan|Sanzenbacher, Ralf|Cichutek, Klaus|Flory, Egbert"
1724217,"Mathews, M B"
15666998,"Sapi, Eva|Alvero, Ayesha B|Chen, Wei|O'Malley, David|Hao, Xiao-Ying|Dwipoyono, Bambang|Garg, Manish|Kamsteeg, Marijke|Rutherford, Thomas|Mor, Gil"
14528307,"Bernstein, Emily|Kim, Sang Yong|Carmell, Michelle A|Murchison, Elizabeth P|Alcorn, Heather|Li, Mamie Z|Mills, Alea A|Elledge, Stephen J|Anderson, Kathryn V|Hannon, Gregory J"
16027443,"Haeberli, Peter|Berger, Imre|Pallan, Pradeep S|Egli, Martin"
17985331,"Horr&eacute;e, N|Gort, E H|van der Groep, P|Heintz, A P M|Vooijs, M|van Diest, P J"
11743024,"Scadden, A D|Smith, C W"
14610223,"Kobayashi, Naoki|Matsui, Yumi|Kawase, Atsushi|Hirata, Kazuhiro|Miyagishi, Makoto|Taira, Kazunari|Nishikawa, Makiya|Takakura, Yoshinobu"
17698606,"Tsang, William Y|Wang, Leyu|Chen, Zhihong|S&aacute;nchez, Irma|Dynlacht, Brian David"
18665261,"Yang, Hyunjeong|Takagi, Hiroshi|Konishi, Yoshiyuki|Ageta, Hiroshi|Ikegami, Koji|Yao, Ikuko|Sato, Showbu|Hatanaka, Ken|Inokuchi, Kaoru|Seog, Dae-Hyun|Setou, Mitsutoshi"
16224044,"Du, Tingting|Zamore, Phillip D"
14585643,"Wall, Nathan R|Shi, Yang"
17428267,"Lasek, A W|Janak, P H|He, L|Whistler, J L|Heberlein, U"
16355113,"Rodriguez-Lebron, E|Paulson, H L"
16600873,"Mansfeld, J&ouml;rg|G&uuml;ttinger, Stephan|Hawryluk-Gara, Lisa A|Pant&eacute;, Nelly|Mall, Moritz|Galy, Vincent|Haselmann, Uta|M&uuml;hlh&auml;usser, Petra|Wozniak, Richard W|Mattaj, Iain W|Kutay, Ulrike|Antonin, Wolfram"
18624291,"Somoza, Alvaro|Silverman, Adam P|Miller, Rand M|Chelliserrykattil, Jijumon|Kool, Eric T"
16699166,"T&ouml;nges, Lars|Lingor, Paul|Egle, Roman|Dietz, Gunnar P H|Fahr, Alfred|B&auml;hr, Mathias"
17420062,"Krautz-Peterson, Greice|Radwanska, Magdalena|Ndegwa, David|Shoemaker, Charles B|Skelly, Patrick J"
16011036,"Tan, Yu-Liang|Yin, Qin-Wei"
16723738,"Schmidt, Ulrike|Briese, Sophie|Leicht, Katja|Sch&uuml;rmann, Annette|Joost, Hans-Georg|Al-Hasani, Hadi"
16936728,"Janowski, Bethany A|Huffman, Kenneth E|Schwartz, Jacob C|Ram, Rosalyn|Nordsell, Robert|Shames, David S|Minna, John D|Corey, David R"
18501400,"Chotkowski, Heather L|Ciota, Alexander T|Jia, Yongqing|Puig-Basagoiti, Francesc|Kramer, Laura D|Shi, Pei-Yong|Glaser, Robert L"
16936727,"Yang, Nuo|Kazazian, Haig H"
17313559,"Jung, Yun-Jae|Chae, Hee-Chung|Seoh, Ju-Young|Ryu, Kyung-Ha|Park, Hae-Kyung|Kim, Young-Ju|Woo, So-Youn"
16936726,"Kim, Daniel H|Villeneuve, Louisa M|Morris, Kevin V|Rossi, John J"
17157908,"Dave, Rajnish S"
18042644,"Chen, Jian|Shi, Xiaoying|Padmanabhan, Ranjani|Wang, Qiong|Wu, Zhidan|Stevenson, Susan C|Hild, Marc|Garza, Dan|Li, Hao"
16568083,"Bindels, S|Mestdagt, M|Vandewalle, C|Jacobs, N|Volders, L|No&euml;l, A|van Roy, F|Berx, G|Foidart, J-M|Gilles, C"
18394897,"Kloc, Anna|Zaratiegui, Mikel|Nora, Elphege|Martienssen, Rob"
18288400,"Jin, Yueling|Tian, Xiaoqiang|Shang, Yanfang|Huang, Peiling"
15896335,"Ezquer, Fernando|N&uacute;&ntilde;ez, Marco Tulio|Israel, Yedy"
16920335,"Brozov&aacute;, Eva|Simeckov&aacute;, Katerina|Kostrouch, Zdenek|Rall, Joseph Edward|Kostrouchov&aacute;, Marta"
17616654,"Tanaka, Hisaaki|Yanagisawa, Kiyoshi|Shinjo, Keiko|Taguchi, Ayumu|Maeno, Ken|Tomida, Shuta|Shimada, Yukako|Osada, Hirotaka|Kosaka, Takayuki|Matsubara, Hideo|Mitsudomi, Tetsuya|Sekido, Yoshitaka|Tanimoto, Mitsune|Yatabe, Yasushi|Takahashi, Takashi"
18394894,"Mart&iacute;n-Belmonte, Fernando|Yu, Wei|Rodr&iacute;guez-Fraticelli, Alejo E|Ewald, Andrew J|Werb, Zena|Alonso, Miguel A|Mostov, Keith"
15372045,"Hannon, Gregory J|Rossi, John J"
16183053,"Angelini, David R|Liu, Paul Z|Hughes, Cynthia L|Kaufman, Thomas C"
18304781,"Wu, Ji|Zhang, Yong|Tian, Geng G|Zou, Kang|Lee, Clement M|Yu, Qingsheng|Yuan, Zhe"
15978252,"Oshitari, Toshiyuki|Brown, David|Roy, Sayon"
15978249,"Xie, Qiang|Zhang, Yan|Cai Sun, Xing|Zhai, Changbin|Bonanno, Joseph A"
15642374,"Xu, Xiaojian|Lee, Diana|Shih, Hung-Ying|Seo, Sehee|Ahn, Jeong|Lee, Myeongwoo"
16551686,"van der Rest, Beno&icirc;t|Danoun, Sa&iuml;da|Boudet, Alain-Michel|Rochange, Soizic F"
18714374,"Thompson, Elizabeth C|Travers, Andrew A"
17575685,"Qiu, Hui-bing|Zhou, Yun-feng|Zhou, Fu-xiang|Xie, Cong-hua|Luo, Zhi-guo|Yu, Hai-jun|Liu, Shi-quan"
12414724,"Carmell, Michelle A|Xuan, Zhenyu|Zhang, Michael Q|Hannon, Gregory J"
18042627,"Francavilla, Chiara|Loeffler, S&eacute;bastien|Piccini, Daniele|Kren, Angelika|Christofori, Gerhard|Cavallaro, Ugo"
15716098,"Petalcorin, Mark I R|Joshua, George W|Agapow, Paul-Michael|Dolphin, Colin T"
17542913,"Lecordier, Laurence|Devaux, Sara|Uzureau, Pierrick|Dierick, Jean Fran&ccedil;ois|Walgraffe, David|Poelvoorde, Philippe|Pays, Etienne|Vanhamme, Luc"
17149694,"Liu, G|Wong-Staal, F|Li, Q-X"
18042622,"Miyamoto, Yuki|Yamauchi, Junji|Chan, Jonah R|Okada, Atsumasa|Tomooka, Yasuhiro|Hisanaga, Shin-ichi|Tanoue, Akito"
17379068,"Yamaguchi, Masafumi|Fujimura, Kingo|Toga, Hanae|Khwaja, Asim|Okamura, Naoki|Chopra, Rajesh"
18558712,"Hyun, Moonjung|Bohr, Vilhelm A|Ahn, Byungchan"
17157879,"Bahman Bahramian, M"
15142645,"Mitterauer, B"
17657589,"Carlson, Mark A|Prall, Amy K|Gums, Jeremiah J"
16879348,"Lambeth, L S|Wise, T G|Moore, R J|Muralitharan, M S|Doran, T J"
16723699,"Vitiello, Peter F|Staversky, Rhonda J|Gehen, Sean C|Johnston, Carl J|Finkelstein, Jacob N|Wright, Terry W|O'Reilly, Michael A"
18296563,"Sun, Zhongjie|Bello-Roufai, Mahajoub|Wang, Xiuqing"
16199407,"Ishihara, Seiko|Yamamoto, Yumiko|Ifuku, Kentaro|Sato, Fumihiko"
12537580,"Bailis, Julie M|Forsburg, Susan L"
15036137,"Walduck, Anna|Rudel, Thomas|Meyer, Thomas F"
16469736,"Rothberg, Karen G|Burdette, Dara L|Pfannstiel, Joy|Jetton, Neal|Singh, Rashmi|Ruben, Larry"
15806176,"Yuan, Ziquan|Gaba, Anu G|Kent, Tara Sotsky|Bennett, Anna|Miller, Agnes|Weber, Thomas K"
12824287,"Nicchia, Grazia Paola|Frigeri, Antonio|Liuzzi, Grazia Maria|Svelto, Maria"
17092319,"Hoffmann, Thomas|Kalinowski, Gregor|Schwab, Wilfried"
18722527,"Baldridge, Gerald D|Blazar, Bruce R|Burkhardt, Nicole Y|Felsheim, Roderick F|Hackett, Perry B|Herron, Michael J|Kurtti, Timothy J|Mattila, Joshua T|Meyer, Jason M|Munderloh, Ulrike G"
18501342,"Ma, Pengpeng|Schultz, Richard M"
17018588,"DeYoung, Maurice Phillip|Johannessen, Cory M|Leong, Chee-Onn|Faquin, William|Rocco, James W|Ellisen, Leif W"
17280732,"Wr&oacute;bel-Kwiatkowska, Magdalena|Starzycki, Micha&#322;|Zebrowski, Jacek|Oszmia&#324;ski, Jan|Szopa, Jan"
15806170,"Sciamanna, Ilaria|Landriscina, Matteo|Pittoggi, Carmine|Quirino, Michela|Mearelli, Cristina|Beraldi, Rosanna|Mattei, Elisabetta|Serafino, Annalucia|Cassano, Alessandra|Sinibaldi-Vallebona, Paola|Garaci, Enrico|Barone, Carlo|Spadafora, Corrado"
16076506,"Correnti, Jason M|Brindley, Paul J|Pearce, Edward J"
18804441,"Desprat, Nicolas|Supatto, Willy|Pouille, Philippe-Alexandre|Beaurepaire, Emmanuel|Farge, Emmanuel"
15363799,"Cilia, Michelle Lynn|Jackson, David"
18214615,"Yang, L|Zhou, Z-G|Zheng, X-L|Wang, L|Yu, Y-Y|Zhou, B|Gu, J|Li, Y"
17346262,"Garton, Sarah|Knight, Heather|Warren, Gareth J|Knight, Marc R|Thorlby, Glenn J"
15068884,"Tenllado, Francisco|Llave, C&eacute;sar|D&iacute;az-Ru&iacute;z, Jos&eacute; Ram&oacute;n"
15068883,"Flores-Jasso, C Fabian|Valdes, Victor Julian|Sampieri, Alicia|Valadez-Graham, Viviana|Recillas-Targa, Felix|Vaca, Luis"
18779859,"Cotticelli, M Grazia|Wang, Yongping|Wang, Yun E|Wilson, Robert B"
15068882,"Sanchez-Vargas, Irma|Travanty, Emily A|Keene, Kimberly M|Franz, Alexander W E|Beaty, Barry J|Blair, Carol D|Olson, Ken E"
15257298,"Schaffert, Nina|Hossbach, Markus|Heintzmann, Rainer|Achsel, Tilmann|L&uuml;hrmann, Reinhard"
15806162,"Adiseshaiah, Pavan|Peddakama, Suneetha|Zhang, Qin|Kalvakolanu, Dhanunjaya V|Reddy, Sekhar P"
15068881,"Hu, Wen-Yuan|Bushman, Frederic D|Siva, Amara C"
12586704,"Kniazeva, Marina|Sieber, Matt|McCauley, Scott|Zhang, Kang|Watts, Jennifer L|Han, Min"
15068880,"Lee, Nan Sook|Rossi, John J"
17485520,"Schroen, Blanche|Leenders, Joost J|van Erk, Arie|Bertrand, Anne T|van Loon, Mirjam|van Leeuwen, Rick E|Kubben, Nard|Duisters, Rudy F|Schellings, Mark W|Janssen, Ben J|Debets, Jacques J|Schwake, Michael|H&oslash;ydal, Morten A|Heymans, Stephane|Saftig, Paul|Pinto, Yigal M"
15068879,"Arias, Carlos F|Dector, Miguel A|Segovia, Lorenzo|L&oacute;pez, Tom&aacute;s|Camacho, Minerva|Isa, Pavel|Espinosa, Rafaela|L&oacute;pez, Susana"
8662734,"Kaberdin, V R|Chao, Y H|Lin-Chao, S"
15355598,"Kuttenkeuler, David|Boutros, Michael"
12881613,"Michelson, Alan M"
16322253,"Glunde, Kristine|Raman, Venu|Mori, Noriko|Bhujwalla, Zaver M"
15068876,"Randall, Glenn|Rice, Charles M"
11685578,"Dawe, A L|Caldwell, K A|Harris, P M|Morris, N R|Caldwell, G A"
15838922,"Rao, Meenakshi|Sockanathan, Shanthini"
15978185,"Chen, Fuxue|Guo, Qigen|Yang, Yang|Song, Hongsheng|Wen, Tieqiao"
17190601,"Szutorisz, Henrietta|Georgiou, Andrew|Tora, L&aacute;szl&oacute;|Dillon, Niall"
18665161,"Giering, Jeffery C|Grimm, Dirk|Storm, Theresa A|Kay, Mark A"
15789769,"Cao, Yan Hong|Li, Xian|Peng, Ri He|Xiong, Ai Sheng|Yao, Quan Hong|Zhang, Zhen"
15331016,"Reavy, Brian|Dawson, Sheila|Canto, Tomas|MacFarlane, Stuart A"
15716039,"Lee, Myeongwoo|Shen, Bing|Schwarzbauer, Jean E|Ahn, Jeong|Kwon, John"
17116868,"Ravi Ram, Kristipati|Sirot, Laura K|Wolfner, Mariana F"
17616579,"Randall, Glenn|Panis, Maryline|Cooper, Jacob D|Tellinghuisen, Timothy L|Sukhodolets, Karen E|Pfeffer, Sebastien|Landthaler, Markus|Landgraf, Pablo|Kan, Sherry|Lindenbach, Brett D|Chien, Minchen|Weir, David B|Russo, James J|Ju, Jingyue|Brownstein, Michael J|Sheridan, Robert|Sander, Chris|Zavolan, Mihaela|Tuschl, Thomas|Rice, Charles M"
18697923,"Lee, Nan Sook|Kim, Daniel H|Alluin, Jessica|Robbins, Marjorie|Gu, Shuo|Li, Haitang|Kim, James|Salvaterra, Paul M|Rossi, John J"
18697922,"Boudreau, Ryan L|Monteys, Alex Mas|Davidson, Beverly L"
17690304,"Yaroslavskiy, Beatrice B|Sharrow, Allison C|Wells, Alan|Robinson, Lisa J|Blair, Harry C"
18058943,"Wang, Lingyan|Li, Shitao|Jungalwala, Firoze B"
18599615,"Wang, Xinglong|Su, Bo|Fujioka, Hisashi|Zhu, Xiongwei"
15625916,"Vlassov, Alexander V|Koval, Olga A|Johnston, Brian H|Kazakov, Sergei A"
11726523,"Elbashir, S M|Martinez, J|Patkaniowska, A|Lendeckel, W|Tuschl, T"
16232123,"Day, Jonathan P|Houslay, Miles D|Davies, Shireen-A"
15503033,"Xiong, Ai-Sheng|Yao, Quan-Hong|Peng, Ri-He|Li, Xian|Han, Pei-Lai|Fan, Hui-Qin"
15584951,"Ma, Shisong|Quist, Tanya M|Ulanov, Alexander|Joly, Robert|Bohnert, Hans J"
16551605,"He, Fu-Chu|Yin, Xiu-Shan|Zhang, Ling-Qiang"
18435763,"Minakuchi, Chieka|Namiki, Toshiki|Yoshiyama, Michiyo|Shinoda, Tetsuro"
16273073,"Marques, Joao T|Williams, Bryan R G"
18026161,"Kolfschoten, Ingrid G M|Regazzi, Romano"
18198193,"Abou-Kheir, Wassim|Isaac, Beth|Yamaguchi, Hideki|Cox, Dianne"
15175342,"Onesto, Cercina|Berra, Edurne|Gr&eacute;pin, Renaud|Pag&egrave;s, Gilles"
16412331,"Deng, Kai-xian|Zhong, Ling|Jiang, Mei-xian|Wang, Ping-ling|Chen, Ying"
14634666,"Uhlik, Mark T|Abell, Amy N|Johnson, Nancy L|Sun, Weiyong|Cuevas, Bruce D|Lobel-Rice, Katherine E|Horne, Eric A|Dell'Acqua, Mark L|Johnson, Gary L"
17616554,"Zhang, Jing|Wang, Cuiying|Ke, Ning|Bliesath, Josh|Chionis, John|He, Qiuchen S|Li, Qi-Xiang|Chatterton, Jon E|Wong-Staal, Flossie|Zhou, Demin"
2584233,"Rice, A P|Kostura, M|Mathews, M B"
15797927,"Vanegas, Maria|Llano, Manuel|Delgado, Sharon|Thompson, Daniah|Peretz, Mary|Poeschla, Eric"
16002723,"Hagemann, Thorsten|Wilson, Julia|Kulbe, Hagen|Li, Ningfeng Fiona|Leinster, David A|Charles, Kellie|Klemm, Florian|Pukrop, Tobias|Binder, Claudia|Balkwill, Frances R"
16322211,"Osada, Hirotaka|Tatematsu, Yoshio|Yatabe, Yasushi|Horio, Yoshitsugu|Takahashi, Takashi"
16699041,"Kusov, Yuri|Kanda, Tatsuo|Palmenberg, Ann|Sgro, Jean-Yves|Gauss-M&uuml;ller, Verena"
17714848,"Chomarat, Pascale|Cog&eacute;, Francis|Gu&eacute;nin, Sophie P|Mailliet, Fran&ccedil;ois|Vella, Fanny|Mallet, Catherine|Giraudet, St&eacute;phanie|Nagel, Nadine|Leonce, St&eacute;phane|Ferry, Gilles|Delagrange, Philippe|Boutin, Jean A"
17903264,"DasGupta, Ramanuj|Nybakken, Kent|Booker, Matthew|Mathey-Prevot, Bernard|Gonsalves, Foster|Changkakoty, Binita|Perrimon, Norbert"
18468511,"Hu, Zhi-Tao|Chen, Mao-Rong|Ping, Zhao|Dong, Yong-Ming|Zhang, Rong-Ying|Xu, Tao|Wu, Zheng-Xing"
18599583,"Abuqamar, Synan|Chai, Mao-Feng|Luo, Hongli|Mengiste, Tesfaye|Song, Fengming"
18370205,"Matsuda, Takahiko|Cepko, Constance L"
18247325,"Bogdanov, Alexei A"
18427549,"Frederick, L A|Matthews, J A|Jamieson, L|Justilien, V|Thompson, E A|Radisky, D C|Fields, A P"
