journ_id,formal_name
18181,"Surface Investigation X-Ray, Synchrotron And Neutron Techniques"
18182,Surface Mining - Braunkohle And Other Minerals
18183,Surface Review And Letters
18184,Surface Science
18185,SURFACE SCIENCE REPORTS
18186,SURFACE_ENG
18187,SURG_ENDOSC-ULTRAS
18188,Surgeon
18189,Surgery
18190,Surgery For Obesity And Related Diseases
18191,Surgery Today
18192,Surgical And Radiologic Anatomy
18193,Surgical Chronicles
18194,Surgical Clinics Of North America
18195,Surgical Endoscopy
18196,Surgical Infections
18197,Surgical Innovation
18198,"Surgical Laparoscopy, Endoscopy & Percutaneous Techniques"
18199,Surgical Neurology
18200,Surgical Oncology
18201,Surgical Oncology Clinics Of North America
18202,Surgical Practice
18203,Surgical Technology International
18204,SURVEY METHODOLOGY
18205,Survey Of Ophthalmology
18206,Survey Review
18207,Surveying And Land Information Science
18208,Surveys In Geophysics
18209,Surveys In High Energy Physics
18210,Survival
18211,"Survival News (Atlanta, Ga)"
18212,SUSTAINABILITY SCIENCE
18213,Sustainable (Bio)Chemical Process Technology - Incorporating The 6th Intenational Conference On Process Intensification
18214,Sustainable Development
18215,"Sustainable Waste Management, Proceedings Of The International Symposium"
18216,Sustainable World
18217,SUVREMENA PSIHOLOGIJA
18218,Svarochnoe Proizvodstvo
18219,Svensk Botanisk Tidskrift
18220,SVENSK PAPPERSTIDNING-NORDISK CELLULOSA
18221,Sverkhtverdye Materialy
18222,"Svetsaren, A Welding Review"
18223,Swedish Dental Journal
18224,SWISS JOURNAL OF GEOSCIENCES
18225,Swiss Journal Of Psychology
18226,Swiss Medical Weekly
18227,SWISS POLITICAL SCIENCE REVIEW
18228,Swiss Surgery
18229,SWS-RUNDSCHAU
18230,Sydowia
18231,SYLWAN
18232,Symbiosis
18233,SYMBOLAE OSLOENSES
18234,Symbolic Interaction
18235,SYMMETRY INTEGRABILITY AND GEOMETRY-METHODS AND APPLICATIONS
18236,Symposia Of The Society For Experimental Biology
18237,Symposium On Air Quality Measurement Methods And Technology 2004
18238,Symposium Series (Society For Applied Microbiology)
18239,SYMPOSIUM-A QUARTERLY JOURNAL IN MODERN LITERATURES
18240,Sympotic'04 - Joint 1st Workshop On Mobile Future And Symposium On Trends In Communications - Proceedings
18241,Synapse
18242,Synlett
18243,SYNTAX AND SEMANTICS
18244,Synthese
18245,Synthesis
18246,Synthesis And Reactivity In Inorganic And Metal-Organic Chemistry
18247,"Synthesis And Reactivity In Inorganic, Metal-Organic And Nano-Metal Chemistry"
18248,SYNTHESIS PHILOSOPHICA
18249,SYNTHESIS-LA PLATA
18250,Synthetic Communications
18251,Synthetic Metals
18252,System
18253,System Dynamics Review
18254,SYSTEM FAMILIE-FORSCHUNG UND THERAPIE
18255,Systematic And Applied Microbiology
18256,Systematic Biology
18257,Systematic Botany
18258,Systematic Entomology
18259,Systematic Parasitology
18260,SYSTEMATICS AND BIODIVERSITY
18261,Systematics And Geography Of Plants
18262,Systemic Practice And Action Research
18263,Systems Analysis Modelling Simulation
18264,Systems And Computers In Japan
18265,Systems And Control Letters
18266,SYSTEMS BIOLOGY IN REPRODUCTIVE MEDICINE
18267,Systems Engineering
18268,Systems Research And Behavioral Science
18269,Systems Science
18270,SZOCIOLOGIAI SZEMLE
18271,T_AM_PHILOL_ASSOC
18272,T_C_S_PEIRCE_SOC
18273,T_ROY_HIST_SOC
18274,Tab Journal
18275,Taehan Kanho Hakhoe Chi
18276,Tag Theoretical And Applied Genetics Theoretische Und Angewandte Genetik
18277,Tagliche Praxis
18278,Taiwan Journal Of Forest Science
18279,Taiwan Journal Of Public Health
18280,Taiwan Review
18281,Taiwan Textile Research Journal
18282,Taiwanese Journal Of Mathematics
18283,Taiwanese Journal Of Obstetrics And Gynecology
18284,Taiyangneng Xuebao/Acta Energiae Solaris Sinica
18285,Talanta
18286,TALLER DE LETRAS
18287,Tamkang Journal Of Mathematics
18288,Tamkang Journal Of Science And Engineering
18289,Tamkang Review
18290,Tanisal Ve Girisimsel Radyoloji : Tibbi Goruntuleme Ve Girisimsel Radyoloji Dernegi Yayin Organi
18291,"Tanpakushitsu Kakusan Koso Protein, Nucleic Acid, Enzyme"
18292,"Tappi - Polymers, Laminations And Coatings Conference"
18293,Tappi Advanced Coating Fundamentals Symposium
18294,Tappi Engineering/Finishing And Converting Conference And Trade Fair
18295,Tappi European Place Conference
18296,Tappi Fall Technical Conference
18297,"Tappi International Environmental, Health And Safety Conference And Exhibit"
18298,Tappi International Pulp Bleaching Conference
18299,Tappi Journal
18300,Tappi Papermakers Conference
18301,Tappi Place Conference
18302,Tappi Proceedings - Environmental Conference And Exhibit
18303,Tappi Spring Technical Conference And Exhibit
18304,Tappi Technical Information Papers
18305,Tappi Technology Summit
18306,"Tappi/Isa Process Control, Electrical, And Information Conference"
18307,TARGETED ONCOLOGY
18308,TARGET-INTERNATIONAL JOURNAL OF TRANSLATION STUDIES
18309,TARIM BILIMLERI DERGISI-JOURNAL OF AGRICULTURAL SCIENCES
18310,Taxon
18311,TDR-DRAMA_REV-J_PERF
18312,TDR-THE DRAMA REVIEW-A JOURNAL OF PERFORMANCE STUDIES
18313,Teachers College Record
18314,Teaching And Learning In Medicine
18315,Teaching And Teacher Education
18316,Teaching Education
18317,Teaching In Higher Education
18318,Teaching Of Psychology
18319,TEACHING PHILOSOPHY
18320,Teaching Sociology
18321,Tec Bulletin (Online)
18322,Technews: The Naa Magazine Of Newspaper Operations
18323,Technical Acoustics
18324,Technical Communication
18325,Technical Council On Lifeline Earthquake Engineering Monograph
18326,Technical Digest - Gaas Ic Symposium (Gallium Arsenide Integrated Circuit)
18327,"Technical Digest - IEEE Compound Semiconductor Integrated Circuit Symposium, Csic"
18328,Technical Digest - International Electron Devices Meeting
18329,"Technical Digest Of The 17th International Vacuum Nanoelectronics Conference, Ivnc 2004"
18330,Technical Paper -Society Of Manufacturing Engineers Cm
18331,Technical Papers Of Isa
18332,"Technical Papers, Regional Technical Conference - Society Of Plastics Engineers"
18333,Technical Physics
18334,Technical Physics Letters
18335,Technical Review - Mitsubishi Heavy Industries
18336,Technical Textiles International
18337,TECHNICS TECHNOLOGIES EDUCATION MANAGEMENT-TTEM
18338,Techniques - Sciences - Methodes
18339,Techniques In Coloproctology
18340,Techniques In Gastrointestinal Endoscopy
18341,Techniques In Hand And Upper Extremity Surgery
18342,Techniques In Neurosurgery
18343,Techniques In Orthopaedics
18344,Techniques In Regional Anesthesia And Pain Management
18345,Techniques In Shoulder And Elbow Surgery
18346,Techniques In Urology
18347,Techniques In Vascular And Interventional Radiology
18348,Technische Akademie Esslingen International Tribology Colloquium Proceedings
18349,Technische Mitteilungen Krupp (English Edition)
18350,Technische Textilien
18351,Technische Uberwachung
18352,Technisches Messen
18353,Technological And Economic Development Of Economy
18354,Technological Forecasting And Social Change
18355,Technology
18356,Technology Analysis And Strategic Management
18357,Technology And Culture
18358,Technology And Disability
18359,Technology And Health Care
18360,Technology In Cancer Research And Treatment
18361,Technology In Society
18362,Technology Reports Of Kansai University
18363,Technology Review
18364,Technometrics
18365,Technovation
18366,TECNICA PECUARIA EN MEXICO
18367,Tecnologia Del Agua
18368,TECNOLOGIA Y CIENCIAS DEL AGUA
18369,Tecnologica Map Supplement Blue Cross And Blue Shield Association Medical Advisory Panel
18370,Tectonics
18371,Tectonophysics
18372,TEHNICKI VJESNIK-TECHNICAL GAZETTE
18373,Teikyo Medical Journal
18374,Teknik Dergi/Technical Journal Of Turkish Chamber Of Civil Engineers
18375,Tekstil
18376,Tekstil I Obleklo
18377,TEKSTIL VE KONFEKSIYON
18378,Tekstilec
18379,Tekstilna Industrija
18380,TEKSTY DRUGIE
18381,Telecommunication Journal Of Australia
18382,Telecommunication Systems
18383,Telecommunications (Americas Edition)
18384,Telecommunications (International Edition)
18385,Telecommunications And Radio Engineering (English Translation Of Elektrosvyaz And Radiotekhnika)
18386,Telecommunications Policy
18387,Telematics And Informatics
18388,TELEMEDICINE JOURNAL
18389,Telemedicine Journal And E-Health
18390,Telephony
18391,TELEVISION & NEW MEDIA
18392,TELEVISION QUARTERLY
18393,"Tellus, Series A: Dynamic Meteorology And Oceanography"
18394,"Tellus, Series B: Chemical And Physical Meteorology"
18395,Telma
18396,TELOPEA
18397,TELOS
18398,TEMENOS
18399,Temple Law Review
18400,TEMPO
18401,TEMPO SOCIAL
18402,TEMPO-NITEROI
18403,TEMPS MODERNES
18404,TEMPS_MODERNES
18405,Ten Trends In Evidence-Based Neuropsychiatry
18406,Tennessee Medicine : Journal Of The Tennessee Medical Association
18407,"Tenside, Surfactants, Detergents"
18408,TEOLOGIA Y VIDA
18409,TEOREMA
18410,TEORIA DE LA EDUCACION
18411,TEORIYA I PRAKTIKA FIZICHESKOY KULTURY
18412,Teploenergetika
18413,Terapevticheskii Arkhiv
18414,"Teratogenesis, Carcinogenesis, And Mutagenesis"
18415,Teratology
18416,TERMINOLOGY
18417,Terra Antarctica
18418,Terra Antartica Reports
18419,Terra Nova
18420,"Terrestrial, Atmospheric And Oceanic Sciences"
18421,Terrorism And Political Violence
18422,Tertiary Education And Management
18423,Tesol Quarterly
18424,Tessili Per Impieghi Tecnici
18425,Test
18426,Test Engineering And Management
18427,Tests Of Agrochemicals And Cultivars
18428,Tetrahedron
18429,Tetrahedron Asymmetry
18430,Tetrahedron Letters
18431,Tetsu-To-Hagane/Journal Of The Iron And Steel Institute Of Japan
18432,TEX_STUD_LIT_LANG
18433,Texas Dental Journal
18434,Texas Heart Institute Journal
18435,Texas Journal Of Science
18436,Texas Law Review
18437,Texas Medicine
18438,TEXAS STUDIES IN LITERATURE AND LANGUAGE
18439,Texsci 2000
18440,Texsci '98: Volume 1
18441,Texsci '98: Volume 2
18442,Texsci '98: Volume 3
18443,TEXT
18444,TEXT & KRITIK
18445,TEXT & TALK
18446,TEXT AND PERFORMANCE QUARTERLY
18447,TEXT_KRITIK
18448,TEXTE
18449,Textilat
18450,Textile Asia
18451,TEXTILE CHEMIST AND COLORIST & AMERICAN DYESTUFF REPORTER
18452,Textile Forum
18453,TEXTILE HISTORY
18454,Textile Industries
18455,Textile Magazine
18456,Textile Month
18457,Textile Network
18458,Textile Outlook International
18459,Textile Research Journal
18460,Textile Science '93
18461,Textile Trends
18462,Textile World
18463,Textiles Magazine
18464,Textiles Panamericanos
18465,Textiles South East Asia
18466,TEXTILE-THE JOURNAL OF CLOTH & CULTURE
18467,Textilkunst International
18468,Textilwirtschaft
18469,TEXTO & CONTEXTO ENFERMAGEM
18470,TEXTUAL PRACTICE
18471,TEXTUAL_PRACT
18472,THAI JOURNAL OF VETERINARY MEDICINE
18473,Thalamus And Related Systems
18474,THALASSAS
18475,THALIA-STUDIES IN LITERARY HUMOR
18476,"The 7th International Conference On Advanced Communication Technology, Icact 2005"
18478,"The ABNF Journal : Official Journal Of The Association Of Black Nursing Faculty In Higher Education, Inc"
18479,The Alabama Nurse
18480,The Alkaloids Chemistry And Biology
18481,The Alpha Omegan
18482,The American Heart Hospital Journal
18483,The American Journal Of Knee Surgery
18484,The American Nurse
18485,"The Annals Of Otology, Rhinology & Laryngology Supplement"
18486,The Australian And New Zealand Journal Of Mental Health Nursing
18487,The Australian Journal Of Advanced Nursing : A Quarterly Publication Of The Royal Australian Nursing Federation
18488,The Body Positive
18489,The Bulletin Of Tokyo Dental College
18490,The Canadian Journal Of Urology
18491,The Canadian Nurse
18493,The Ceylon Medical Journal
18494,The European Journal Of Prosthodontics And Restorative Dentistry
18495,The Florida Nurse
18496,The Harvard Mental Health Letter / From Harvard Medical School
18497,The Health Care Manager
18498,The Health Service Journal
18499,The Hopkins Hiv Report : A Bimonthly Newsletter For Healthcare Providers / Johns Hopkins University Aids Service
18500,The Indian Journal Of Chest Diseases & Allied Sciences
18501,The International Journal Of Adult Orthodontics And Orthognathic Surgery
18502,The Iowa Orthopaedic Journal
18503,The Johns Hopkins Medical Letter Health After 50
18504,The Joint Commission Journal On Quality Improvement
18505,The Journal Of Audiovisual Media In Medicine
18506,The Journal Of Cardiovascular Management : The Official Journal Of The American College Of Cardiovascular Administrators
18507,The Journal Of Cardiovascular Nursing
18508,The Journal Of Contemporary Health Law And Policy
18509,The Journal Of Continuing Education In The Health Professions
18510,The Journal Of Family Health Care
18511,The Journal Of Health Administration Education
18512,The Journal Of Knee Surgery
18514,The Journal Of Neuroscience Nursing : Journal Of The American Association Of Neuroscience Nurses
18515,The Journal Of Nursing Research : Jnr
18516,The Journal Of Oncology Management : The Official Journal Of The American College Of Oncology Administrators
18517,The Journal Of Oral Implantology
18518,The Journal Of Practical Nursing
18520,The Journal Of School Nursing : The Official Publication Of The National Association Of School Nurses
18521,The Journal Of The American Academy Of Orthopaedic Surgeons
18522,The Journal Of The American College Of Dentists
18523,The Journal Of The Arkansas Medical Society
18525,The Journal Of The Louisiana State Medical Society : Official Organ Of The Louisiana State Medical Society
18526,The Journal Of The Michigan Dental Association
18527,The Kansas Nurse
18528,The Korean Journal Of Gastroenterology = Taehan Sohwagi Hakhoe Chi
18529,The Korean Journal Of Hepatology
18530,The Linacre Quarterly
18531,The Michigan Nurse
18532,The New York State Dental Journal
18533,The New York Times
18534,The Nigerian Postgraduate Medical Journal
18535,The Nursing Journal Of India
18536,The Oklahoma Nurse
18537,The Pennsylvania Nurse
18538,The Pharos Of Alpha Omega Alpha-Honor Medical Society Alpha Omega Alpha
18539,The Practising Midwife
18540,The Prairie Rose
18541,The Quality Letter For Healthcare Leaders
18542,The Queensland Nurse
18543,The Thoracic And Cardiovascular Surgeon
18544,The Tohoku Journal Of Experimental Medicine
18545,The Tokai Journal Of Experimental And Clinical Medicine
18546,The Ulster Medical Journal
18547,The Veterinary Clinics Of North America Equine Practice
18548,The Veterinary Clinics Of North America Exotic Animal Practice
18549,The Veterinary Clinics Of North America Food Animal Practice
18550,The Veterinary Record
18551,The Virtual Mentor [Electronic Resource] : Vm
18552,The West Indian Medical Journal
18553,The West Virginia Medical Journal
18554,The World Journal Of Biological Psychiatry : The Official Journal Of The World Federation Of Societies Of Biological Psychiatry
18555,The Yale Journal Of Biology And Medicine
18556,The Yale Law Journal
18557,THEATER
18558,THEATER HEUTE
18559,THEATER_HEUTE
18560,THEATRE HISTORY STUDIES
18561,THEATRE NOTEBOOK
18562,THEATRE RESEARCH IN CANADA-RECHERCHES THEATRALES AU CANADA
18563,THEATRE RESEARCH INTERNATIONAL
18564,THEATRE STUDIES
18565,THEATRE SURVEY
18566,THEATRE_J
18567,THEATRE_RES_INT
18568,THEOL_STUD
18569,THEOL_TODAY
18570,THEOLOGICAL STUDIES
18571,THEOLOGY TODAY
18572,THEOR_LINGUIST
18573,Theoretical And Applied Climatology
18574,Theoretical And Applied Fracture Mechanics
18575,Theoretical And Applied Mechanics
18576,Theoretical And Computational Chemistry
18577,Theoretical And Computational Fluid Dynamics
18578,Theoretical And Experimental Chemistry
18579,Theoretical And Mathematical Physics
18580,Theoretical Biology And Medical Modelling
18581,Theoretical Chemistry Accounts
18582,Theoretical Computer Science
18583,Theoretical Criminology
18584,THEORETICAL ECOLOGY
18585,Theoretical Foundations Of Chemical Engineering
18586,Theoretical Linguistics
18587,Theoretical Medicine And Bioethics
18588,Theoretical Population Biology
18589,THEORIA-A SWEDISH JOURNAL OF PHILOSOPHY
18590,THEORIA-REVISTA DE TEORIA HISTORIA Y FUNDAMENTOS DE LA CIENCIA
18591,THEORIA-SPAIN
18592,Theory And Applications Of Categories
18593,Theory And Decision
18594,Theory And Practice Of Logic Programming
18595,Theory And Psychology
18596,Theory And Society
18597,Theory In Biosciences
18598,Theory Into Practice
18599,Theory Of Computing Systems
18600,Theory Of Probability And Its Applications
18601,"Theory, Culture And Society"
